PaymentID,OrderID,Amount,Currency,Method,Gateway,Status,AuthCode,FraudScore
PMT00021565,21565,53.5,INR,UPI,Stripe,Captured,89N73YGB,0.082
PMT00021566,21566,80.28,INR,CARD,PayU,Pending,S2SGZ9DY,0.155
PMT00021567,21567,65.29,INR,CASH,Razorpay,Captured,3XBZ81SD,0.396
PMT00021568,21568,145.64,INR,CARD,PayU,Captured,50RYGC72,0.279
PMT00021569,21569,54.88,INR,CARD,Stripe,Captured,UYZEEDV6,0.037
PMT00021570,21570,63.49,INR,CARD,Cashdesk,Captured,8K30CJ80,0.264
PMT00021571,21571,55.26,INR,CARD,Cashdesk,Captured,70B2IQS7,0.091
PMT00021572,21572,129.98,INR,UPI,Stripe,Captured,O3V0OLP8,0.042
PMT00021573,21573,53.5,INR,CARD,Cashdesk,Captured,N2KIQU8L,0.33
PMT00021574,21574,46.54,INR,CASH,PayU,Captured,8723AIXT,0.208
PMT00021575,21575,53.94,INR,WALLET,Cashdesk,Captured,GBKFI9QN,0.157
PMT00021576,21576,54.88,INR,CARD,PayU,Captured,YKGKILBX,0.05
PMT00021577,21577,84.54,INR,CARD,Cashdesk,Captured,X7HTI8PG,0.096
PMT00021578,21578,94.67,INR,WALLET,Razorpay,Captured,U6IQ2IFZ,0.065
PMT00021579,21579,268.72,INR,CARD,Razorpay,Captured,EDFCTRM1,0.178
PMT00021580,21580,173.8,INR,WALLET,Stripe,Captured,PAWFPK2W,0.141
PMT00021581,21581,77.78,INR,CARD,Stripe,Captured,H71J9PE6,0.38
PMT00021582,21582,15.88,INR,UPI,Razorpay,Captured,ZCFLWM3U,0.062
PMT00021583,21583,111.74,INR,CARD,PayU,Captured,8T6GFDXM,0.184
PMT00021584,21584,199.36,INR,CARD,Razorpay,Captured,7539ZNUV,0.081
PMT00021585,21585,129.56,INR,WALLET,Razorpay,Captured,0N4TYAFU,0.028
PMT00021586,21586,27.09,INR,CARD,Stripe,Pending,WTQUU1KF,0.031
PMT00021587,21587,74.47,INR,UPI,Razorpay,Captured,18B31WA8,0.066
PMT00021588,21588,102.97,INR,UPI,Razorpay,Captured,JWBRUKTN,0.04
PMT00021589,21589,60.63,INR,CASH,Stripe,Captured,19JFSSB6,0.116
PMT00021590,21590,41.62,INR,CARD,Cashdesk,Captured,JIFT6XQM,0.038
PMT00021591,21591,22.78,INR,UPI,Razorpay,Captured,LORLLWV7,0.139
PMT00021592,21592,84.96,INR,UPI,Cashdesk,Captured,0MYNJDBJ,0.081
PMT00021593,21593,113.04,INR,UPI,Stripe,Captured,2XMNIP6K,0.041
PMT00021594,21594,8.62,INR,CARD,Stripe,Captured,1J9JFN9Z,0.09
PMT00021595,21595,31.62,INR,CARD,Stripe,Captured,X5HI67QW,0.091
PMT00021596,21596,22.75,INR,CARD,Stripe,Captured,BK9XAJRY,0.091
PMT00021597,21597,174.0,INR,UPI,Razorpay,Captured,MQCGQXSP,0.1
PMT00021598,21598,128.52,INR,CARD,Stripe,Captured,KRJWS3YA,0.149
PMT00021599,21599,59.43,INR,CARD,PayU,Captured,1VOSQ3TO,0.13
PMT00021600,21600,77.78,INR,WALLET,PayU,Captured,7QBUQDXC,0.116
PMT00021601,21601,30.11,INR,CARD,Stripe,Captured,LCQHSULR,0.055
PMT00021602,21602,55.64,INR,CARD,Razorpay,Captured,57AOO5MT,0.066
PMT00021603,21603,91.66,INR,CARD,Stripe,Captured,017F51W7,0.091
PMT00021604,21604,44.15,INR,CARD,Razorpay,Captured,729OZ1HK,0.166
PMT00021605,21605,221.28,INR,CASH,PayU,Pending,32Q4YZGV,0.069
PMT00021606,21606,66.03,INR,CARD,Cashdesk,Captured,F7H7G5MB,0.076
PMT00021607,21607,24.96,INR,UPI,Cashdesk,Captured,NCWNJVAY,0.056
PMT00021608,21608,50.99,INR,CARD,PayU,Captured,WMN10C67,0.129
PMT00021609,21609,67.11,INR,CARD,PayU,Captured,P1IKS2L4,0.13
PMT00021610,21610,29.24,INR,UPI,Stripe,Pending,FUHVMVUE,0.154
PMT00021611,21611,88.08,INR,CARD,Stripe,Captured,SANBZSHD,0.052
PMT00021612,21612,51.58,INR,UPI,Cashdesk,Captured,T08S29RR,0.112
PMT00021613,21613,51.54,INR,CARD,PayU,Captured,I6X7PA51,0.119
PMT00021614,21614,62.26,INR,CASH,Stripe,Pending,8NIQ2LDF,0.128
PMT00021615,21615,101.86,INR,CARD,Razorpay,Captured,PPW1EDY6,0.12
PMT00021616,21616,62.08,INR,CARD,Stripe,Captured,BDMRU8Z4,0.13
PMT00021617,21617,16.78,INR,WALLET,Stripe,Pending,9DLIABIW,0.227
PMT00021618,21618,33.24,INR,CARD,Stripe,Captured,ZB38Z1YI,0.08
PMT00021619,21619,97.1,INR,CARD,Stripe,Captured,VG6K174Z,0.04
PMT00021620,21620,70.64,INR,CARD,Razorpay,Captured,EO42MMI3,0.082
PMT00021621,21621,48.96,INR,CARD,Stripe,Captured,J8EXPLEY,0.085
PMT00021622,21622,31.62,INR,UPI,Cashdesk,Captured,5A1MADIK,0.227
PMT00021623,21623,30.88,INR,CASH,Razorpay,Captured,SZ8TQQR6,0.06
PMT00021624,21624,12.07,INR,UPI,Cashdesk,Captured,HI0FQXU7,0.075
PMT00021625,21625,92.77,INR,CARD,PayU,Captured,PUH0MYFH,0.0
PMT00021626,21626,115.61,INR,CARD,Cashdesk,Captured,T1RCQOZH,0.156
PMT00021627,21627,57.93,INR,CARD,Stripe,Captured,WOA0QDGG,0.113
PMT00021628,21628,19.46,INR,CARD,Cashdesk,Captured,AAR1P2G1,0.019
PMT00021629,21629,30.66,INR,CARD,Cashdesk,Captured,ODMKIBA6,0.042
PMT00021630,21630,80.3,INR,CASH,Cashdesk,Captured,RKFEL5QS,0.172
PMT00021631,21631,47.38,INR,CARD,Razorpay,Captured,4M6MXHCB,0.094
PMT00021632,21632,61.4,INR,CARD,Cashdesk,Captured,XCHPT7R9,0.016
PMT00021633,21633,71.98,INR,CARD,Cashdesk,Captured,RFEZFCEL,0.138
PMT00021634,21634,18.15,INR,CARD,Stripe,Pending,DDARUUKF,0.239
PMT00021635,21635,28.15,INR,CARD,Razorpay,Captured,KNFHJTJI,0.132
PMT00021636,21636,16.19,INR,CARD,PayU,Captured,F792F3DF,0.141
PMT00021637,21637,35.47,INR,CARD,Cashdesk,Captured,876I0NQ5,0.222
PMT00021638,21638,71.83,INR,CARD,Cashdesk,Captured,G8TPQ1T4,0.172
PMT00021639,21639,24.34,INR,CARD,Cashdesk,Captured,64XZ6EX4,0.068
PMT00021640,21640,73.91,INR,CARD,PayU,Captured,YYZCSAEH,0.177
PMT00021641,21641,18.27,INR,WALLET,Cashdesk,Captured,243ZKD7Y,0.115
PMT00021642,21642,70.64,INR,CARD,Cashdesk,Captured,XK2SH54Z,0.13
PMT00021643,21643,101.24,INR,CASH,Cashdesk,Captured,HGS60PHY,0.149
PMT00021644,21644,41.08,INR,UPI,Razorpay,Pending,869X02IS,0.216
PMT00021645,21645,215.04,INR,CARD,PayU,Captured,CL9RM73S,0.258
PMT00021646,21646,85.78,INR,WALLET,Razorpay,Captured,Y3K6S4AH,0.074
PMT00021647,21647,98.27,INR,CARD,Cashdesk,Captured,7HUNT7B0,0.081
PMT00021648,21648,94.66,INR,UPI,Stripe,Captured,TMW1N6DO,0.245
PMT00021649,21649,61.4,INR,UPI,PayU,Captured,A14NZW2G,0.152
PMT00021650,21650,223.18,INR,CARD,Stripe,Captured,O33ZOLC8,0.203
PMT00021651,21651,28.83,INR,CARD,PayU,Captured,6U8YO5EP,0.058
PMT00021652,21652,43.51,INR,CARD,PayU,Captured,ADVRECMM,0.119
PMT00021653,21653,96.2,INR,CASH,Razorpay,Captured,QDZ4BP3X,0.071
PMT00021654,21654,48.96,INR,WALLET,Razorpay,Captured,3WLBTDT2,0.212
PMT00021655,21655,60.1,INR,CARD,Stripe,Captured,3R63L9L9,0.064
PMT00021656,21656,14.05,INR,UPI,Razorpay,Captured,81LL334Q,0.118
PMT00021657,21657,215.79,INR,CARD,Stripe,Pending,XXYYWKK2,0.054
PMT00021658,21658,128.32,INR,CARD,Cashdesk,Captured,TZL6U6AL,0.204
PMT00021659,21659,52.47,INR,CARD,Cashdesk,Captured,WSO4TMYJ,0.052
PMT00021660,21660,69.18,INR,CASH,Cashdesk,Captured,ZUXMJV0A,0.032
PMT00021661,21661,22.57,INR,CARD,Stripe,Captured,C2KP9DFH,0.111
PMT00021662,21662,98.84,INR,CARD,Razorpay,Captured,YN3BWBZ4,0.01
PMT00021663,21663,26.64,INR,CARD,Razorpay,Captured,01MRDCEK,0.132
PMT00021664,21664,89.9,INR,CARD,Cashdesk,Captured,HV8GLP1R,0.301
PMT00021665,21665,66.03,INR,CARD,Razorpay,Captured,9R8KBO6X,0.09
PMT00021666,21666,122.09,INR,WALLET,Cashdesk,Captured,K8LUKSUM,0.064
PMT00021667,21667,203.74,INR,UPI,Stripe,Captured,MWQ1V82S,0.121
PMT00021668,21668,38.13,INR,CARD,PayU,Captured,VUD4XM99,0.119
PMT00021669,21669,26.16,INR,UPI,PayU,Captured,Y4O0JE6L,0.069
PMT00021670,21670,70.14,INR,CARD,Cashdesk,Captured,ZOG4KZHL,0.184
PMT00021671,21671,55.64,INR,CARD,Cashdesk,Captured,7NDU92F8,0.105
PMT00021672,21672,70.0,INR,CARD,Cashdesk,Captured,8UK627BZ,0.097
PMT00021673,21673,33.53,INR,CARD,Razorpay,Captured,XJUXXRIC,0.217
PMT00021674,21674,124.12,INR,UPI,Stripe,Captured,ZAPT88Z8,0.083
PMT00021675,21675,24.18,INR,UPI,Razorpay,Captured,M3DHR2AV,0.093
PMT00021676,21676,51.54,INR,CARD,Cashdesk,Captured,Q36ZAP8V,0.113
PMT00021677,21677,101.86,INR,UPI,Stripe,Captured,7J4G9XSO,0.015
PMT00021678,21678,202.58,INR,CARD,Razorpay,Captured,HZSWGKPB,0.076
PMT00021679,21679,74.92,INR,UPI,Razorpay,Pending,K224GO13,0.011
PMT00021680,21680,100.04,INR,CARD,Stripe,Captured,WV49WTB3,0.288
PMT00021681,21681,159.15,INR,CARD,Razorpay,Captured,GJ7EEAKF,0.153
PMT00021682,21682,90.57,INR,CARD,PayU,Captured,4TBM0L6Z,0.039
PMT00021683,21683,27.33,INR,CARD,PayU,Captured,BN0H6NMI,0.043
PMT00021684,21684,61.74,INR,CASH,Cashdesk,Captured,THUARAVB,0.043
PMT00021685,21685,39.69,INR,CARD,PayU,Captured,GTBTKFNS,0.113
PMT00021686,21686,127.68,INR,CASH,Cashdesk,Captured,PVQEWQ0J,0.117
PMT00021687,21687,69.52,INR,CARD,Razorpay,Captured,JSTIZ155,0.139
PMT00021688,21688,117.63,INR,CARD,Cashdesk,Captured,HS1T3EJA,0.266
PMT00021689,21689,43.51,INR,CARD,Stripe,Captured,4WBCFHBL,0.022
PMT00021690,21690,128.54,INR,UPI,Cashdesk,Captured,YF6A4S5W,0.091
PMT00021691,21691,199.98,INR,CARD,Cashdesk,Captured,6QOZDQR6,0.106
PMT00021692,21692,19.46,INR,CARD,Razorpay,Captured,3Y8TH3TH,0.024
PMT00021693,21693,41.16,INR,CARD,Razorpay,Captured,WPRJFWC0,0.178
PMT00021694,21694,50.21,INR,CARD,Stripe,Captured,70TMX3R8,0.081
PMT00021695,21695,26.53,INR,CARD,Razorpay,Captured,ZBQ5HES3,0.072
PMT00021696,21696,72.21,INR,CARD,Stripe,Captured,8DKKQD3S,0.049
PMT00021697,21697,37.46,INR,WALLET,PayU,Pending,DEHIZSUF,0.204
PMT00021698,21698,45.97,INR,WALLET,PayU,Captured,322FR0AN,0.06
PMT00021699,21699,60.89,INR,CARD,PayU,Captured,6N8SD8BB,0.078
PMT00021700,21700,63.05,INR,CARD,Cashdesk,Captured,5VXGTREQ,0.146
PMT00021701,21701,59.66,INR,UPI,Razorpay,Captured,ZJZ22RDE,0.091
PMT00021702,21702,117.74,INR,CARD,Cashdesk,Captured,01GNWUSR,0.049
PMT00021703,21703,38.43,INR,UPI,Stripe,Captured,FVT65LZR,0.077
PMT00021704,21704,25.2,INR,WALLET,Stripe,Captured,NM5L0IOB,0.087
PMT00021705,21705,82.84,INR,CARD,PayU,Captured,0AEHFC96,0.139
PMT00021706,21706,117.91,INR,WALLET,Razorpay,Captured,Z4UWWZAQ,0.048
PMT00021707,21707,161.28,INR,UPI,Cashdesk,Captured,05IG1BJZ,0.15
PMT00021708,21708,45.11,INR,UPI,Cashdesk,Captured,HOVBZM8X,0.18
PMT00021709,21709,205.94,INR,CARD,Cashdesk,Captured,6S96WOG2,0.112
PMT00021710,21710,21.44,INR,CARD,Cashdesk,Captured,6FWW4M3D,0.101
PMT00021711,21711,103.42,INR,CARD,Stripe,Captured,Q5CMCP7U,0.093
PMT00021712,21712,65.15,INR,CARD,Stripe,Captured,UQ2D3I5D,0.178
PMT00021713,21713,22.96,INR,WALLET,Stripe,Captured,ZEOFQU1F,0.096
PMT00021714,21714,18.84,INR,CARD,Stripe,Captured,J4HNWN84,0.085
PMT00021715,21715,52.24,INR,CASH,Stripe,Captured,31QGBUW6,0.027
PMT00021716,21716,54.23,INR,UPI,Stripe,Captured,03GIWAOQ,0.222
PMT00021717,21717,49.39,INR,CARD,Razorpay,Captured,T8IK8IYR,0.086
PMT00021718,21718,34.56,INR,WALLET,Razorpay,Captured,WNSTWUBB,0.141
PMT00021719,21719,82.68,INR,UPI,Razorpay,Captured,FRD2BD0N,0.12
PMT00021720,21720,64.9,INR,CARD,Stripe,Captured,PKJI37FB,0.175
PMT00021721,21721,67.98,INR,CARD,PayU,Captured,Z34RIRWQ,0.051
PMT00021722,21722,59.66,INR,CARD,Razorpay,Captured,ZHOFMPOR,0.297
PMT00021723,21723,157.0,INR,CARD,PayU,Captured,51XLRXT4,0.222
PMT00021724,21724,93.41,INR,CARD,Stripe,Pending,DBZ34T0L,0.08
PMT00021725,21725,44.14,INR,CARD,PayU,Pending,ADAN0X7A,0.162
PMT00021726,21726,56.17,INR,CASH,Cashdesk,Captured,PAA2XO6F,0.017
PMT00021727,21727,58.17,INR,CARD,PayU,Captured,E6JCCSYH,0.074
PMT00021728,21728,52.93,INR,CARD,Stripe,Captured,Z7B1MRO6,0.218
PMT00021729,21729,13.94,INR,CARD,Razorpay,Pending,HGJ0G7OE,0.138
PMT00021730,21730,56.13,INR,CARD,PayU,Captured,4A8KOFIE,0.226
PMT00021731,21731,160.48,INR,UPI,PayU,Captured,EPWX75E9,0.162
PMT00021732,21732,106.12,INR,UPI,Cashdesk,Captured,RW5LS072,0.121
PMT00021733,21733,38.52,INR,CARD,Stripe,Captured,JDTGGN8Q,0.13
PMT00021734,21734,40.89,INR,CARD,Razorpay,Captured,K46G5H09,0.09
PMT00021735,21735,80.4,INR,CARD,Stripe,Captured,KH8DPIBU,0.05
PMT00021736,21736,91.67,INR,CARD,Razorpay,Captured,T7FIZQCH,0.12
PMT00021737,21737,210.76,INR,UPI,PayU,Captured,ALK3WUW2,0.169
PMT00021738,21738,41.72,INR,CASH,PayU,Captured,8Z68OJ7V,0.074
PMT00021739,21739,117.74,INR,CARD,Stripe,Captured,ZEE3QHPW,0.059
PMT00021740,21740,35.94,INR,UPI,Cashdesk,Captured,CYDPQV3L,0.213
PMT00021741,21741,56.23,INR,CARD,PayU,Captured,I1R2E6WT,0.275
PMT00021742,21742,31.84,INR,CARD,PayU,Captured,RLBXTCEF,0.107
PMT00021743,21743,44.6,INR,CARD,Stripe,Pending,2CNDE5B1,0.114
PMT00021744,21744,102.4,INR,CASH,PayU,Captured,I0PJPF6F,0.15
PMT00021745,21745,52.93,INR,UPI,PayU,Captured,7YLWDNM4,0.05
PMT00021746,21746,95.91,INR,CARD,Stripe,Captured,EHAZJPQE,0.073
PMT00021747,21747,54.94,INR,CASH,Cashdesk,Pending,QS1ID2NT,0.181
PMT00021748,21748,93.93,INR,UPI,Stripe,Captured,7EH7XB5W,0.183
PMT00021749,21749,83.78,INR,CARD,PayU,Captured,AWVIMN77,0.156
PMT00021750,21750,77.31,INR,UPI,Razorpay,Captured,83PBB9V7,0.146
PMT00021751,21751,20.03,INR,CARD,Razorpay,Captured,OGI6T5UI,0.043
PMT00021752,21752,15.49,INR,CARD,Razorpay,Captured,0QM76N9E,0.076
PMT00021753,21753,53.18,INR,CASH,Razorpay,Captured,J81WJUHH,0.09
PMT00021754,21754,32.73,INR,CARD,PayU,Pending,J4SVK362,0.099
PMT00021755,21755,27.18,INR,CARD,Razorpay,Captured,MU7NVVOE,0.131
PMT00021756,21756,30.66,INR,CARD,Razorpay,Captured,I0UP9F6O,0.088
PMT00021757,21757,41.89,INR,CASH,Cashdesk,Captured,VI52LA4V,0.057
PMT00021758,21758,249.57,INR,CASH,PayU,Captured,12NAIC59,0.164
PMT00021759,21759,63.16,INR,CARD,Cashdesk,Captured,P3VPZYU0,0.15
PMT00021760,21760,161.63,INR,CARD,Stripe,Captured,NXD2EMFN,0.09
PMT00021761,21761,213.12,INR,CASH,Cashdesk,Captured,GGI6DWIA,0.15
PMT00021762,21762,122.09,INR,UPI,Razorpay,Pending,VZAHULID,0.054
PMT00021763,21763,29.65,INR,WALLET,Cashdesk,Pending,VZES7B1D,0.095
PMT00021764,21764,52.65,INR,CARD,Cashdesk,Pending,Z8PVMIKS,0.101
PMT00021765,21765,25.23,INR,CASH,Razorpay,Captured,42ZVMPLP,0.056
PMT00021766,21766,56.39,INR,CARD,PayU,Captured,7P1VIK9S,0.149
PMT00021767,21767,101.29,INR,CARD,Cashdesk,Captured,AJIS670B,0.022
PMT00021768,21768,182.94,INR,CARD,PayU,Captured,S3RYBXT7,0.084
PMT00021769,21769,104.64,INR,UPI,Stripe,Captured,HM5VPL9D,0.21
PMT00021770,21770,82.68,INR,WALLET,Razorpay,Captured,5WYTW7EI,0.108
PMT00021771,21771,25.34,INR,CARD,Cashdesk,Pending,RGX67WYC,0.063
PMT00021772,21772,51.58,INR,CARD,PayU,Captured,WHGFIG42,0.109
PMT00021773,21773,101.29,INR,CARD,Razorpay,Pending,S2VFAB0G,0.086
PMT00021774,21774,36.03,INR,CASH,Razorpay,Captured,YCVV2OT3,0.038
PMT00021775,21775,70.21,INR,CARD,Cashdesk,Captured,FUXUDPFG,0.063
PMT00021776,21776,86.48,INR,CARD,Cashdesk,Captured,MTK275IL,0.159
PMT00021777,21777,61.4,INR,UPI,PayU,Captured,O7XF2W8T,0.054
PMT00021778,21778,42.32,INR,CARD,Razorpay,Captured,RS2724L5,0.079
PMT00021779,21779,54.92,INR,CARD,PayU,Captured,A8Y3877S,0.296
PMT00021780,21780,82.25,INR,UPI,Cashdesk,Captured,NHELYC0L,0.091
PMT00021781,21781,41.98,INR,UPI,PayU,Captured,U30XX0IF,0.151
PMT00021782,21782,34.88,INR,CARD,Cashdesk,Captured,0QT0016D,0.03
PMT00021783,21783,73.12,INR,CARD,Stripe,Captured,DNTKWAJ0,0.073
PMT00021784,21784,9.15,INR,CARD,Stripe,Captured,AQVXRVEP,0.025
PMT00021785,21785,33.71,INR,UPI,Cashdesk,Captured,89PU7ARX,0.056
PMT00021786,21786,116.28,INR,CASH,PayU,Captured,6673EIVL,0.032
PMT00021787,21787,36.59,INR,CARD,PayU,Captured,VGRDH3LG,0.103
PMT00021788,21788,212.28,INR,CARD,Stripe,Pending,SOY3XTN8,0.088
PMT00021789,21789,61.94,INR,UPI,Stripe,Captured,88QUOOGE,0.229
PMT00021790,21790,55.24,INR,CARD,Stripe,Captured,ZFSVVFJG,0.021
PMT00021791,21791,124.12,INR,UPI,Razorpay,Captured,WZSRHVW8,0.082
PMT00021792,21792,57.67,INR,UPI,Cashdesk,Captured,1XCWKEEC,0.08
PMT00021793,21793,41.16,INR,WALLET,Razorpay,Captured,GU6QOWQN,0.298
PMT00021794,21794,111.68,INR,CASH,PayU,Captured,0UCUU8ZA,0.213
PMT00021795,21795,44.15,INR,UPI,Cashdesk,Captured,URB4M40O,0.071
PMT00021796,21796,122.22,INR,CARD,Stripe,Captured,R11IEOEH,0.215
PMT00021797,21797,86.48,INR,CARD,Cashdesk,Captured,YM1ERK46,0.079
PMT00021798,21798,47.38,INR,WALLET,PayU,Captured,GWN6BE50,0.177
PMT00021799,21799,111.02,INR,UPI,Razorpay,Captured,X9WI1FMA,0.074
PMT00021800,21800,111.68,INR,CARD,Stripe,Captured,CKTRZP84,0.264
PMT00021801,21801,247.68,INR,CASH,PayU,Captured,NSPBIB1S,0.047
PMT00021802,21802,42.89,INR,CARD,PayU,Captured,1V3UL6KF,0.146
PMT00021803,21803,17.28,INR,CARD,Stripe,Pending,HNMIGVE5,0.095
PMT00021804,21804,43.51,INR,CARD,Razorpay,Captured,CHO42Q4O,0.087
PMT00021805,21805,269.79,INR,UPI,PayU,Captured,DTGRDUG0,0.163
PMT00021806,21806,34.56,INR,WALLET,PayU,Captured,5SOB9B2E,0.132
PMT00021807,21807,39.83,INR,WALLET,Cashdesk,Captured,7EHTEHYO,0.089
PMT00021808,21808,34.88,INR,CARD,Cashdesk,Captured,0EIP4JZX,0.078
PMT00021809,21809,31.39,INR,UPI,Cashdesk,Captured,R4PIQ63T,0.175
PMT00021810,21810,116.28,INR,CARD,Cashdesk,Pending,ELGY49SD,0.325
PMT00021811,21811,116.28,INR,CARD,PayU,Captured,A603HJLT,0.178
PMT00021812,21812,419.36,INR,WALLET,Razorpay,Captured,PITFDXO9,0.062
PMT00021813,21813,44.15,INR,CARD,Razorpay,Captured,HIQSS0I3,0.027
PMT00021814,21814,82.1,INR,CASH,PayU,Captured,RH2C85YE,0.082
PMT00021815,21815,44.21,INR,CARD,Razorpay,Captured,9FNA2GMI,0.167
PMT00021816,21816,72.05,INR,UPI,Razorpay,Captured,RSEUHY5P,0.102
PMT00021817,21817,55.64,INR,CARD,Stripe,Captured,69367O7G,0.051
PMT00021818,21818,85.19,INR,UPI,Cashdesk,Pending,KRYUR437,0.046
PMT00021819,21819,34.88,INR,CARD,Razorpay,Captured,VOU6AP0F,0.143
PMT00021820,21820,64.63,INR,WALLET,PayU,Captured,QW41QZ66,0.281
PMT00021821,21821,57.6,INR,CARD,PayU,Captured,UAEK3L2B,0.109
PMT00021822,21822,29.36,INR,UPI,PayU,Captured,VUKZCH84,0.112
PMT00021823,21823,82.25,INR,CARD,Cashdesk,Captured,FCEPYW7W,0.039
PMT00021824,21824,80.71,INR,WALLET,PayU,Pending,TD9MNV9F,0.031
PMT00021825,21825,102.1,INR,UPI,PayU,Captured,LB95OISR,0.105
PMT00021826,21826,82.84,INR,UPI,Razorpay,Captured,15OJ92D7,0.136
PMT00021827,21827,93.03,INR,CASH,Razorpay,Captured,0VUZUDCW,0.285
PMT00021828,21828,38.32,INR,CARD,Stripe,Captured,NQ2Y8ND0,0.099
PMT00021829,21829,69.58,INR,CASH,PayU,Pending,LEVSDA9P,0.141
PMT00021830,21830,113.48,INR,WALLET,Razorpay,Captured,0A5SGCID,0.158
PMT00021831,21831,52.47,INR,UPI,Razorpay,Captured,WL9ZWYPI,0.015
PMT00021832,21832,74.84,INR,CARD,Razorpay,Pending,XCF1PP71,0.188
PMT00021833,21833,617.82,INR,UPI,Razorpay,Captured,0Q9BUMDJ,0.311
PMT00021834,21834,51.83,INR,UPI,PayU,Captured,J46YXRCA,0.072
PMT00021835,21835,36.23,INR,CARD,PayU,Pending,ZU4FSRN3,0.039
PMT00021836,21836,47.29,INR,CARD,Stripe,Captured,LRUMT1B5,0.076
PMT00021837,21837,212.25,INR,CARD,PayU,Captured,IGEINSUH,0.091
PMT00021838,21838,76.01,INR,UPI,Cashdesk,Captured,AWJXOD3O,0.071
PMT00021839,21839,44.92,INR,UPI,Razorpay,Captured,ZD3FT5DP,0.095
PMT00021840,21840,62.76,INR,CARD,PayU,Captured,32WZ8FQ5,0.184
PMT00021841,21841,15.38,INR,UPI,Razorpay,Captured,JTIR8W02,0.063
PMT00021842,21842,141.07,INR,WALLET,PayU,Captured,B1H2EYN7,0.023
PMT00021843,21843,58.92,INR,CASH,Cashdesk,Captured,NCFHVM19,0.125
PMT00021844,21844,77.31,INR,CARD,Cashdesk,Captured,CWY094U6,0.067
PMT00021845,21845,119.32,INR,UPI,Razorpay,Captured,RXFAMGWC,0.3
PMT00021846,21846,461.36,INR,UPI,Razorpay,Captured,7WIVR77K,0.209
PMT00021847,21847,54.84,INR,CARD,Stripe,Captured,5GVAZESQ,0.208
PMT00021848,21848,157.1,INR,UPI,Stripe,Captured,U04Z82B7,0.192
PMT00021849,21849,149.15,INR,CARD,Cashdesk,Captured,9E0AK2SP,0.162
PMT00021850,21850,34.45,INR,CASH,Stripe,Captured,WA3PGQIE,0.157
PMT00021851,21851,247.42,INR,CARD,PayU,Captured,F2AJDU22,0.038
PMT00021852,21852,45.04,INR,CARD,Razorpay,Captured,EV3S529T,0.037
PMT00021853,21853,25.31,INR,UPI,Stripe,Captured,FIJT0049,0.226
PMT00021854,21854,101.86,INR,UPI,Razorpay,Captured,T21PRQSV,0.148
PMT00021855,21855,35.94,INR,CARD,Cashdesk,Captured,LRTVL0YX,0.116
PMT00021856,21856,54.66,INR,UPI,Razorpay,Captured,17EKQCH2,0.224
PMT00021857,21857,33.52,INR,UPI,Stripe,Captured,OX4SF5T2,0.124
PMT00021858,21858,145.65,INR,UPI,Stripe,Captured,9GWOPPK0,0.105
PMT00021859,21859,66.03,INR,UPI,Cashdesk,Captured,FXFV6SDN,0.1
PMT00021860,21860,70.56,INR,CARD,Stripe,Captured,ZA0H0Y09,0.106
PMT00021861,21861,54.92,INR,CARD,Cashdesk,Captured,WLS3Y94A,0.149
PMT00021862,21862,49.68,INR,CARD,Cashdesk,Captured,AG5D59ZA,0.116
PMT00021863,21863,34.88,INR,CARD,Stripe,Captured,D24GZ3NA,0.162
PMT00021864,21864,94.66,INR,CASH,Cashdesk,Captured,PB6F7T74,0.089
PMT00021865,21865,62.26,INR,UPI,PayU,Captured,3B4SOONL,0.061
PMT00021866,21866,99.68,INR,UPI,Stripe,Captured,9E9GM571,0.061
PMT00021867,21867,94.66,INR,CARD,Cashdesk,Captured,1AOKFZH0,0.098
PMT00021868,21868,18.84,INR,CARD,Razorpay,Captured,UIGX6FKZ,0.093
PMT00021869,21869,160.5,INR,CARD,Cashdesk,Captured,PKLY09CV,0.243
PMT00021870,21870,34.56,INR,UPI,PayU,Captured,5H4LKPRS,0.302
PMT00021871,21871,21.56,INR,CASH,PayU,Captured,68TFXD0B,0.218
PMT00021872,21872,43.1,INR,UPI,Cashdesk,Captured,LJ1QQEMU,0.135
PMT00021873,21873,74.47,INR,CARD,PayU,Captured,TLN60ZF8,0.101
PMT00021874,21874,60.55,INR,CARD,Cashdesk,Captured,R5QW363Y,0.066
PMT00021875,21875,172.8,INR,CARD,Cashdesk,Captured,J164BCKB,0.082
PMT00021876,21876,37.46,INR,UPI,Cashdesk,Captured,5DYX1XXI,0.092
PMT00021877,21877,47.64,INR,CARD,PayU,Captured,RXXBG8KO,0.16
PMT00021878,21878,67.68,INR,CARD,PayU,Captured,IKAY8N6O,0.035
PMT00021879,21879,52.98,INR,CARD,Cashdesk,Captured,OFZKVIBI,0.306
PMT00021880,21880,95.91,INR,CASH,Razorpay,Captured,Y3JMOLP8,0.343
PMT00021881,21881,77.31,INR,WALLET,Stripe,Captured,3ARGNAXO,0.174
PMT00021882,21882,38.32,INR,CARD,Stripe,Captured,2P84YLB8,0.143
PMT00021883,21883,164.2,INR,CARD,PayU,Captured,VQRPTPGN,0.107
PMT00021884,21884,51.54,INR,CARD,PayU,Pending,8VKL7HKX,0.189
PMT00021885,21885,23.12,INR,UPI,Razorpay,Captured,KTUXPAO6,0.153
PMT00021886,21886,52.65,INR,CARD,Razorpay,Captured,18CLOFA9,0.1
